id_student,code_module,code_presentation,assessment_type,weight,date,date_submitted,score,final_result,is_banked,num_of_prev_attempts,date_diff
2230457,BBB,2014B,CMA,1.0,47.0,49,80.0,Withdrawn,0,0,-2.0
2230457,BBB,2014B,CMA,1.0,82.0,84,80.0,Withdrawn,0,0,-2.0
2230457,BBB,2014B,CMA,1.0,117.0,119,40.0,Withdrawn,0,0,-2.0
2230457,BBB,2014B,CMA,1.0,152.0,154,20.0,Withdrawn,0,0,-2.0
2232218,DDD,2013B,TMA,7.5,25.0,17,87.0,Withdrawn,0,0,8.0
2232218,DDD,2013B,TMA,10.0,53.0,52,80.0,Withdrawn,0,0,1.0
2232218,DDD,2013B,TMA,12.5,81.0,79,91.0,Withdrawn,0,0,2.0
2232218,DDD,2013B,TMA,15.0,116.0,116,66.0,Withdrawn,0,0,0.0
2232218,DDD,2013B,CMA,2.0,23.0,25,93.0,Withdrawn,0,0,-2.0
2232218,DDD,2013B,CMA,3.0,51.0,54,92.0,Withdrawn,0,0,-3.0
2232218,DDD,2013B,CMA,3.0,79.0,88,92.0,Withdrawn,0,0,-9.0
2232218,DDD,2013B,CMA,4.0,114.0,117,85.0,Withdrawn,0,0,-3.0
2232218,DDD,2013B,CMA,4.0,149.0,152,20.0,Withdrawn,0,0,-3.0
2232976,BBB,2014J,TMA,0.0,19.0,15,90.0,Withdrawn,0,0,4.0
2232976,BBB,2014J,TMA,10.0,54.0,59,78.0,Withdrawn,0,0,-5.0
2232976,BBB,2014J,TMA,20.0,110.0,110,64.0,Withdrawn,0,0,0.0
2237567,BBB,2014J,TMA,0.0,19.0,18,100.0,Withdrawn,0,0,1.0
2237567,BBB,2014J,TMA,10.0,54.0,53,90.0,Withdrawn,0,0,1.0
2237567,BBB,2014J,TMA,20.0,110.0,109,79.0,Withdrawn,0,0,1.0
2237567,BBB,2014J,TMA,35.0,152.0,151,90.0,Withdrawn,0,0,1.0
2237567,BBB,2014J,TMA,35.0,201.0,201,72.0,Withdrawn,0,0,0.0
2238424,FFF,2013J,TMA,12.5,19.0,18,68.0,Withdrawn,0,0,1.0
2242383,CCC,2014J,CMA,2.0,18.0,21,33.0,Withdrawn,0,0,-3.0
2244214,CCC,2014J,CMA,2.0,18.0,21,67.0,Withdrawn,0,0,-3.0
2252437,CCC,2014J,CMA,2.0,18.0,21,56.0,Withdrawn,0,1,-3.0
2252437,CCC,2014J,CMA,7.0,67.0,69,44.0,Withdrawn,0,1,-2.0
2255601,AAA,2013J,TMA,10.0,19.0,19,71.0,Withdrawn,0,0,0.0
2255601,AAA,2013J,TMA,20.0,54.0,58,38.0,Withdrawn,0,0,-4.0
2256134,FFF,2014J,TMA,12.5,24.0,23,92.0,Withdrawn,0,0,1.0
2256134,FFF,2014J,TMA,12.5,52.0,50,72.0,Withdrawn,0,0,2.0
2256134,FFF,2014J,CMA,0.0,241.0,51,68.0,Withdrawn,0,0,190.0
2256134,FFF,2014J,CMA,0.0,241.0,51,74.0,Withdrawn,0,0,190.0
2261138,FFF,2013J,TMA,12.5,19.0,7,90.0,Withdrawn,0,0,12.0
2264282,GGG,2014B,TMA,0.0,61.0,79,80.0,Withdrawn,0,0,-18.0
2264282,GGG,2014B,TMA,0.0,117.0,127,75.0,Withdrawn,0,0,-10.0
2264569,BBB,2014J,TMA,0.0,19.0,19,1.0,Withdrawn,0,0,0.0
2265419,FFF,2014B,TMA,12.5,24.0,22,80.0,Withdrawn,0,0,2.0
2265419,FFF,2014B,TMA,12.5,52.0,48,42.0,Withdrawn,0,0,4.0
2265935,DDD,2014B,TMA,10.0,25.0,21,77.0,Withdrawn,0,0,4.0
2265935,DDD,2014B,TMA,12.5,53.0,51,86.0,Withdrawn,0,0,2.0
2265935,DDD,2014B,TMA,17.5,74.0,73,87.0,Withdrawn,0,0,1.0
2265935,DDD,2014B,TMA,20.0,116.0,114,52.0,Withdrawn,0,0,2.0
2265935,DDD,2014B,TMA,20.0,158.0,148,76.0,Withdrawn,0,0,10.0
2268049,CCC,2014J,CMA,2.0,18.0,21,89.0,Withdrawn,0,0,-3.0
2268049,CCC,2014J,CMA,7.0,67.0,69,77.0,Withdrawn,0,0,-2.0
2269148,DDD,2014J,TMA,5.0,20.0,20,70.0,Withdrawn,0,1,0.0
2269148,DDD,2014J,TMA,10.0,41.0,41,80.0,Withdrawn,0,1,0.0
2269148,DDD,2014J,TMA,10.0,62.0,68,70.0,Withdrawn,0,1,-6.0
2269148,DDD,2014J,TMA,25.0,111.0,115,38.0,Withdrawn,0,1,-4.0
2272023,FFF,2014J,TMA,12.5,24.0,23,78.0,Withdrawn,0,0,1.0
2272023,FFF,2014J,TMA,12.5,52.0,52,74.0,Withdrawn,0,0,0.0
2273119,AAA,2014J,TMA,10.0,19.0,25,50.0,Withdrawn,0,0,-6.0
2273119,AAA,2014J,TMA,20.0,54.0,74,30.0,Withdrawn,0,0,-20.0
2273119,AAA,2014J,TMA,20.0,117.0,116,35.0,Withdrawn,0,0,1.0
2273256,BBB,2013J,TMA,5.0,19.0,17,83.0,Withdrawn,0,0,2.0
2273256,BBB,2013J,TMA,18.0,47.0,43,76.0,Withdrawn,0,0,4.0
2273256,BBB,2013J,CMA,1.0,54.0,56,100.0,Withdrawn,0,0,-2.0
2273828,BBB,2013B,TMA,5.0,19.0,19,82.0,Withdrawn,0,0,0.0
2273828,BBB,2013B,CMA,1.0,54.0,60,100.0,Withdrawn,0,0,-6.0
2273828,BBB,2013B,CMA,1.0,89.0,95,100.0,Withdrawn,0,0,-6.0
2273828,BBB,2013B,CMA,1.0,124.0,126,100.0,Withdrawn,0,0,-2.0
2273828,BBB,2013B,CMA,1.0,159.0,164,100.0,Withdrawn,0,0,-5.0
2273828,BBB,2013B,CMA,1.0,187.0,189,100.0,Withdrawn,0,0,-2.0
2273828,BBB,2014B,CMA,1.0,47.0,49,100.0,Withdrawn,0,1,-2.0
2273828,BBB,2014B,CMA,1.0,82.0,84,100.0,Withdrawn,0,1,-2.0
2273828,BBB,2014B,CMA,1.0,117.0,119,80.0,Withdrawn,0,1,-2.0
2273828,BBB,2014B,CMA,1.0,152.0,154,100.0,Withdrawn,0,1,-2.0
2273828,BBB,2014B,CMA,1.0,194.0,200,100.0,Withdrawn,0,1,-6.0
2274929,CCC,2014J,CMA,2.0,18.0,21,44.0,Withdrawn,0,0,-3.0
2276854,BBB,2014J,TMA,0.0,19.0,-1,1.0,Withdrawn,0,3,20.0
2283708,FFF,2014J,TMA,12.5,24.0,21,80.0,Withdrawn,0,0,3.0
2283708,FFF,2014J,TMA,12.5,52.0,55,78.0,Withdrawn,0,0,-3.0
2283708,FFF,2014J,CMA,0.0,241.0,30,77.0,Withdrawn,0,0,211.0
2283708,FFF,2014J,CMA,0.0,241.0,27,73.0,Withdrawn,0,0,214.0
2299682,FFF,2013J,TMA,12.5,19.0,47,0.0,Withdrawn,0,0,-28.0
2299682,FFF,2013J,TMA,12.5,47.0,47,20.0,Withdrawn,0,0,0.0
2300911,BBB,2013B,TMA,5.0,19.0,23,75.0,Withdrawn,0,0,-4.0
2300911,BBB,2013B,TMA,18.0,47.0,50,64.0,Withdrawn,0,0,-3.0
2300911,BBB,2013B,TMA,18.0,89.0,95,61.0,Withdrawn,0,0,-6.0
2300911,BBB,2013B,CMA,1.0,54.0,60,100.0,Withdrawn,0,0,-6.0
2300911,BBB,2013B,CMA,1.0,89.0,95,100.0,Withdrawn,0,0,-6.0
2300911,BBB,2013B,CMA,1.0,124.0,126,100.0,Withdrawn,0,0,-2.0
2300911,BBB,2014B,TMA,5.0,12.0,-1,75.0,Withdrawn,1,2,13.0
2300911,BBB,2014B,TMA,18.0,40.0,-1,64.0,Withdrawn,1,2,41.0
2300911,BBB,2014B,TMA,18.0,82.0,-1,61.0,Withdrawn,1,2,83.0
2300911,BBB,2014B,CMA,1.0,47.0,-1,100.0,Withdrawn,1,2,48.0
2300911,BBB,2014B,CMA,1.0,82.0,-1,100.0,Withdrawn,1,2,83.0
2300911,BBB,2014B,CMA,1.0,117.0,-1,100.0,Withdrawn,1,2,118.0
2301111,BBB,2013B,TMA,5.0,19.0,16,91.0,Withdrawn,0,1,3.0
2302925,BBB,2013B,TMA,5.0,19.0,18,83.0,Withdrawn,0,0,1.0
2302925,BBB,2013B,TMA,18.0,47.0,46,74.0,Withdrawn,0,0,1.0
2302925,BBB,2013B,TMA,18.0,89.0,88,65.0,Withdrawn,0,0,1.0
2302925,BBB,2013B,CMA,1.0,54.0,60,100.0,Withdrawn,0,0,-6.0
2302925,BBB,2013B,CMA,1.0,89.0,95,100.0,Withdrawn,0,0,-6.0
2305957,DDD,2014B,TMA,10.0,25.0,39,49.0,Withdrawn,0,1,-14.0
2312620,AAA,2013J,TMA,10.0,19.0,26,11.0,Withdrawn,0,0,-7.0
2312620,AAA,2013J,TMA,20.0,54.0,54,51.0,Withdrawn,0,0,0.0
2312620,AAA,2013J,TMA,20.0,117.0,120,34.0,Withdrawn,0,0,-3.0
2314761,DDD,2013J,TMA,10.0,25.0,21,85.0,Withdrawn,0,0,4.0
2314761,DDD,2013J,TMA,12.5,53.0,52,80.0,Withdrawn,0,0,1.0
2315082,BBB,2014B,TMA,5.0,12.0,9,90.0,Withdrawn,0,0,3.0
2315082,BBB,2014B,TMA,18.0,40.0,39,81.0,Withdrawn,0,0,1.0
2315082,BBB,2014B,CMA,1.0,47.0,49,100.0,Withdrawn,0,0,-2.0
2316717,FFF,2014J,TMA,12.5,24.0,24,80.0,Withdrawn,0,0,0.0
2316717,FFF,2014J,TMA,12.5,52.0,51,94.0,Withdrawn,0,0,1.0
2316717,FFF,2014J,TMA,25.0,94.0,93,88.0,Withdrawn,0,0,1.0
2316717,FFF,2014J,CMA,0.0,241.0,38,98.0,Withdrawn,0,0,203.0
2316717,FFF,2014J,CMA,0.0,241.0,87,98.0,Withdrawn,0,0,154.0
2317337,DDD,2014J,TMA,5.0,20.0,18,65.0,Withdrawn,0,0,2.0
2318590,DDD,2013B,TMA,7.5,25.0,25,64.0,Withdrawn,0,0,0.0
2318590,DDD,2013B,TMA,10.0,53.0,52,69.0,Withdrawn,0,0,1.0
2318590,DDD,2013B,TMA,12.5,81.0,84,67.0,Withdrawn,0,0,-3.0
2318590,DDD,2013B,CMA,2.0,23.0,25,90.0,Withdrawn,0,0,-2.0
2318590,DDD,2013B,CMA,3.0,51.0,54,78.0,Withdrawn,0,0,-3.0
2318590,DDD,2013B,CMA,3.0,79.0,81,78.0,Withdrawn,0,0,-2.0
2318590,DDD,2013B,CMA,4.0,114.0,117,68.0,Withdrawn,0,0,-3.0
2322046,BBB,2013B,TMA,5.0,19.0,15,50.0,Withdrawn,0,1,4.0
2322046,BBB,2013B,CMA,1.0,54.0,60,80.0,Withdrawn,0,1,-6.0
2325606,DDD,2013J,TMA,10.0,25.0,-1,91.0,Withdrawn,1,1,26.0
2325606,DDD,2013J,TMA,12.5,53.0,-1,74.0,Withdrawn,1,1,54.0
2325606,DDD,2013J,TMA,17.5,88.0,-1,97.0,Withdrawn,1,1,89.0
2325606,DDD,2013J,TMA,20.0,123.0,-1,93.0,Withdrawn,1,1,124.0
2326401,BBB,2014J,TMA,10.0,54.0,95,64.0,Withdrawn,0,0,-41.0
2326401,BBB,2014J,TMA,20.0,110.0,122,68.0,Withdrawn,0,0,-12.0
2327710,CCC,2014B,CMA,2.0,18.0,20,30.0,Withdrawn,0,0,-2.0
2328759,DDD,2014J,TMA,5.0,20.0,18,50.0,Withdrawn,0,0,2.0
2328759,DDD,2014J,TMA,10.0,41.0,40,85.0,Withdrawn,0,0,1.0
2328759,DDD,2014J,TMA,10.0,62.0,61,28.0,Withdrawn,0,0,1.0
2328759,DDD,2014J,TMA,25.0,111.0,111,54.0,Withdrawn,0,0,0.0
2333244,DDD,2014B,TMA,10.0,25.0,27,98.0,Withdrawn,0,0,-2.0
2333244,DDD,2014B,TMA,12.5,53.0,53,92.0,Withdrawn,0,0,0.0
2333244,DDD,2014B,TMA,17.5,74.0,72,100.0,Withdrawn,0,0,2.0
2333244,DDD,2014B,TMA,20.0,116.0,117,100.0,Withdrawn,0,0,-1.0
2336922,DDD,2013J,TMA,10.0,25.0,22,78.0,Withdrawn,0,0,3.0
2338290,DDD,2013B,TMA,7.5,25.0,25,67.0,Withdrawn,0,2,0.0
2338290,DDD,2013B,CMA,2.0,23.0,25,73.0,Withdrawn,0,2,-2.0
2338290,DDD,2013B,CMA,3.0,51.0,54,94.0,Withdrawn,0,2,-3.0
2338535,CCC,2014J,TMA,9.0,32.0,32,32.0,Withdrawn,0,0,0.0
2338535,CCC,2014J,CMA,2.0,18.0,21,22.0,Withdrawn,0,0,-3.0
2340230,EEE,2014J,TMA,16.0,33.0,31,83.0,Withdrawn,0,0,2.0
2340230,EEE,2014J,TMA,28.0,68.0,66,69.0,Withdrawn,0,0,2.0
2341839,CCC,2014B,CMA,2.0,18.0,20,80.0,Withdrawn,0,0,-2.0
2342238,GGG,2014J,TMA,0.0,61.0,57,50.0,Withdrawn,0,0,4.0
2343809,CCC,2014B,CMA,2.0,18.0,20,30.0,Withdrawn,0,0,-2.0
2348120,FFF,2013B,TMA,12.5,19.0,19,82.0,Withdrawn,0,1,0.0
2348120,FFF,2013B,TMA,12.5,47.0,46,80.0,Withdrawn,0,1,1.0
2348120,FFF,2013B,CMA,0.0,222.0,21,16.0,Withdrawn,0,1,201.0
2349825,BBB,2013J,TMA,5.0,19.0,19,57.0,Withdrawn,0,0,0.0
2349825,BBB,2013J,TMA,18.0,47.0,47,79.0,Withdrawn,0,0,0.0
2349825,BBB,2013J,CMA,1.0,54.0,56,100.0,Withdrawn,0,0,-2.0
2349825,BBB,2013J,CMA,1.0,96.0,102,80.0,Withdrawn,0,0,-6.0
2351235,BBB,2014B,TMA,5.0,12.0,12,72.0,Withdrawn,0,0,0.0
2351235,BBB,2014B,TMA,18.0,40.0,38,75.0,Withdrawn,0,0,2.0
2351235,BBB,2014B,TMA,18.0,82.0,95,78.0,Withdrawn,0,0,-13.0
2353766,DDD,2013B,CMA,2.0,23.0,25,50.0,Withdrawn,0,0,-2.0
2357806,GGG,2014J,TMA,0.0,61.0,54,73.0,Withdrawn,0,0,7.0
2357806,GGG,2014J,CMA,0.0,229.0,73,80.0,Withdrawn,0,0,156.0
2358707,CCC,2014B,TMA,9.0,32.0,32,44.0,Withdrawn,0,0,0.0
2358707,CCC,2014B,CMA,2.0,18.0,20,20.0,Withdrawn,0,0,-2.0
2358707,CCC,2014B,CMA,7.0,67.0,69,50.0,Withdrawn,0,0,-2.0
2358707,CCC,2014J,TMA,9.0,32.0,32,62.0,Withdrawn,0,1,0.0
2358707,CCC,2014J,CMA,2.0,18.0,21,67.0,Withdrawn,0,1,-3.0
2358707,CCC,2014J,CMA,7.0,67.0,69,34.0,Withdrawn,0,1,-2.0
2358969,AAA,2013J,TMA,10.0,19.0,19,68.0,Withdrawn,0,0,0.0
2366070,BBB,2013B,TMA,5.0,19.0,19,73.0,Withdrawn,0,0,0.0
2366070,BBB,2013B,TMA,18.0,47.0,45,73.0,Withdrawn,0,0,2.0
2366070,BBB,2013B,CMA,1.0,54.0,60,80.0,Withdrawn,0,0,-6.0
2366701,DDD,2014B,TMA,12.5,53.0,67,39.0,Withdrawn,0,2,-14.0
2366701,DDD,2014B,TMA,17.5,74.0,95,27.0,Withdrawn,0,2,-21.0
2366701,DDD,2014B,TMA,20.0,116.0,146,0.0,Withdrawn,0,2,-30.0
2367058,CCC,2014B,TMA,9.0,32.0,31,98.0,Withdrawn,0,0,1.0
2367058,CCC,2014B,CMA,2.0,18.0,20,90.0,Withdrawn,0,0,-2.0
2367058,CCC,2014B,CMA,7.0,67.0,69,96.0,Withdrawn,0,0,-2.0
2367058,CCC,2014J,TMA,9.0,32.0,-1,98.0,Withdrawn,1,1,33.0
2367058,CCC,2014J,CMA,2.0,18.0,-1,90.0,Withdrawn,1,1,19.0
2367058,CCC,2014J,CMA,7.0,67.0,-1,96.0,Withdrawn,1,1,68.0
2372088,BBB,2014B,TMA,5.0,12.0,4,79.0,Withdrawn,0,0,8.0
2372788,CCC,2014J,CMA,2.0,18.0,21,89.0,Withdrawn,0,0,-3.0
2373648,CCC,2014J,CMA,2.0,18.0,21,56.0,Withdrawn,0,0,-3.0
2375123,DDD,2013B,TMA,7.5,25.0,24,78.0,Withdrawn,0,0,1.0
2375123,DDD,2013B,TMA,10.0,53.0,52,72.0,Withdrawn,0,0,1.0
2375123,DDD,2013B,TMA,12.5,81.0,81,36.0,Withdrawn,0,0,0.0
2375123,DDD,2013B,TMA,15.0,151.0,151,80.0,Withdrawn,0,0,0.0
2375123,DDD,2013B,CMA,2.0,23.0,25,67.0,Withdrawn,0,0,-2.0
2375123,DDD,2013B,CMA,3.0,51.0,54,89.0,Withdrawn,0,0,-3.0
2375123,DDD,2013B,CMA,3.0,79.0,81,53.0,Withdrawn,0,0,-2.0
2375123,DDD,2013B,CMA,4.0,149.0,152,70.0,Withdrawn,0,0,-3.0
2375144,BBB,2013B,TMA,5.0,19.0,17,80.0,Withdrawn,0,0,2.0
2375144,BBB,2013B,TMA,18.0,47.0,44,82.0,Withdrawn,0,0,3.0
2375144,BBB,2013B,CMA,1.0,54.0,60,100.0,Withdrawn,0,0,-6.0
2375259,CCC,2014B,CMA,2.0,18.0,20,40.0,Withdrawn,0,0,-2.0
2381745,FFF,2013B,TMA,12.5,19.0,17,88.0,Withdrawn,0,2,2.0
2381745,FFF,2013B,TMA,12.5,47.0,48,84.0,Withdrawn,0,2,-1.0
2381745,FFF,2013B,TMA,25.0,89.0,101,81.0,Withdrawn,0,2,-12.0
2384666,CCC,2014J,TMA,9.0,32.0,31,76.0,Withdrawn,0,0,1.0
2384666,CCC,2014J,CMA,2.0,18.0,21,56.0,Withdrawn,0,0,-3.0
2384666,CCC,2014J,CMA,7.0,67.0,69,71.0,Withdrawn,0,0,-2.0
2384687,CCC,2014B,TMA,9.0,32.0,32,94.0,Withdrawn,0,0,0.0
2384687,CCC,2014B,CMA,2.0,18.0,20,70.0,Withdrawn,0,0,-2.0
2386867,BBB,2014J,TMA,0.0,19.0,13,100.0,Withdrawn,0,1,6.0
2386867,BBB,2014J,TMA,10.0,54.0,53,80.0,Withdrawn,0,1,1.0
2387725,FFF,2013J,TMA,12.5,19.0,23,56.0,Withdrawn,0,0,-4.0
2387725,FFF,2013J,TMA,12.5,47.0,47,38.0,Withdrawn,0,0,0.0
2387725,FFF,2013J,TMA,25.0,96.0,107,25.0,Withdrawn,0,0,-11.0
2389754,CCC,2014B,TMA,9.0,32.0,32,22.0,Withdrawn,0,0,0.0
2389754,CCC,2014B,CMA,2.0,18.0,20,60.0,Withdrawn,0,0,-2.0
2389754,CCC,2014B,CMA,7.0,67.0,69,60.0,Withdrawn,0,0,-2.0
2390547,FFF,2013J,TMA,12.5,19.0,40,80.0,Withdrawn,0,0,-21.0
2391984,AAA,2013J,TMA,10.0,19.0,20,75.0,Withdrawn,0,0,-1.0
2391984,AAA,2013J,TMA,20.0,54.0,57,74.0,Withdrawn,0,0,-3.0
2391984,AAA,2013J,TMA,20.0,117.0,118,75.0,Withdrawn,0,0,-1.0
2391984,AAA,2013J,TMA,20.0,166.0,167,68.0,Withdrawn,0,0,-1.0
2394352,GGG,2013J,TMA,0.0,61.0,44,70.0,Withdrawn,0,0,17.0
2394352,GGG,2013J,CMA,0.0,229.0,87,100.0,Withdrawn,0,0,142.0
2395016,FFF,2014J,TMA,12.5,24.0,22,78.0,Withdrawn,0,0,2.0
2395016,FFF,2014J,CMA,0.0,241.0,17,84.0,Withdrawn,0,0,224.0
2399380,BBB,2014J,TMA,0.0,19.0,19,100.0,Withdrawn,0,0,0.0
2405801,CCC,2014J,CMA,2.0,18.0,21,44.0,Withdrawn,0,0,-3.0
2410140,GGG,2014B,TMA,0.0,61.0,60,55.0,Withdrawn,0,0,1.0
2410140,GGG,2014B,TMA,0.0,117.0,123,60.0,Withdrawn,0,0,-6.0
2411778,AAA,2013J,TMA,10.0,19.0,14,77.0,Withdrawn,0,0,5.0
2411778,AAA,2013J,TMA,20.0,54.0,52,83.0,Withdrawn,0,0,2.0
2411981,DDD,2014B,TMA,10.0,25.0,32,67.0,Withdrawn,0,1,-7.0
2413037,CCC,2014J,TMA,9.0,32.0,45,20.0,Withdrawn,0,0,-13.0
2413037,CCC,2014J,TMA,22.0,109.0,116,50.0,Withdrawn,0,0,-7.0
2413037,CCC,2014J,CMA,2.0,18.0,21,33.0,Withdrawn,0,0,-3.0
2413037,CCC,2014J,CMA,7.0,67.0,69,16.0,Withdrawn,0,0,-2.0
2413037,CCC,2014J,CMA,8.0,144.0,147,32.0,Withdrawn,0,0,-3.0
2417433,FFF,2013J,TMA,12.5,19.0,19,66.0,Withdrawn,0,2,0.0
2417433,FFF,2013J,TMA,12.5,47.0,47,30.0,Withdrawn,0,2,0.0
2417433,FFF,2013J,TMA,25.0,131.0,140,23.0,Withdrawn,0,2,-9.0
2417433,FFF,2013J,CMA,0.0,236.0,44,63.0,Withdrawn,0,2,192.0
2418877,BBB,2013B,TMA,5.0,19.0,20,75.0,Withdrawn,0,1,-1.0
2418877,BBB,2013B,TMA,18.0,47.0,47,78.0,Withdrawn,0,1,0.0
2418877,BBB,2013B,CMA,1.0,54.0,60,100.0,Withdrawn,0,1,-6.0
2419081,FFF,2014B,CMA,0.0,227.0,11,84.0,Withdrawn,0,0,216.0
2421961,CCC,2014B,TMA,9.0,32.0,41,42.0,Withdrawn,0,0,-9.0
2421961,CCC,2014B,TMA,22.0,102.0,111,20.0,Withdrawn,0,0,-9.0
2421961,CCC,2014B,CMA,8.0,137.0,139,21.0,Withdrawn,0,0,-2.0
2425726,BBB,2013B,TMA,5.0,19.0,18,62.0,Withdrawn,0,0,1.0
2425726,BBB,2013B,CMA,1.0,54.0,60,100.0,Withdrawn,0,0,-6.0
2426442,BBB,2014J,TMA,0.0,19.0,13,1.0,Withdrawn,0,0,6.0
2426442,BBB,2014J,TMA,10.0,54.0,54,70.0,Withdrawn,0,0,0.0
2429854,AAA,2013J,TMA,10.0,19.0,24,51.0,Withdrawn,0,0,-5.0
2434017,FFF,2013B,TMA,12.5,19.0,18,72.0,Withdrawn,0,0,1.0
2434017,FFF,2013B,TMA,12.5,47.0,46,86.0,Withdrawn,0,0,1.0
2434017,FFF,2013B,TMA,25.0,89.0,88,76.0,Withdrawn,0,0,1.0
2434017,FFF,2013B,CMA,0.0,222.0,59,75.0,Withdrawn,0,0,163.0
2435965,DDD,2013B,TMA,7.5,25.0,30,56.0,Withdrawn,0,2,-5.0
2435965,DDD,2013B,CMA,2.0,23.0,25,50.0,Withdrawn,0,2,-2.0
2436873,FFF,2013B,TMA,12.5,19.0,19,36.0,Withdrawn,0,0,0.0
2436873,FFF,2013B,TMA,12.5,47.0,47,22.0,Withdrawn,0,0,0.0
2436873,FFF,2013B,CMA,0.0,222.0,17,40.0,Withdrawn,0,0,205.0
2437051,FFF,2013J,TMA,12.5,19.0,19,86.0,Withdrawn,0,0,0.0
2437051,FFF,2013J,TMA,12.5,47.0,47,82.0,Withdrawn,0,0,0.0
2437591,CCC,2014J,CMA,2.0,18.0,21,78.0,Withdrawn,0,0,-3.0
2439239,CCC,2014J,TMA,9.0,32.0,31,54.0,Withdrawn,0,0,1.0
2439239,CCC,2014J,CMA,2.0,18.0,21,44.0,Withdrawn,0,0,-3.0
2444109,DDD,2014B,TMA,10.0,25.0,28,55.0,Withdrawn,0,0,-3.0
2444109,DDD,2014B,TMA,12.5,53.0,60,52.0,Withdrawn,0,0,-7.0
2444501,BBB,2014B,TMA,5.0,12.0,19,40.0,Withdrawn,0,0,-7.0
2444501,BBB,2014B,TMA,18.0,152.0,152,39.0,Withdrawn,0,0,0.0
2444501,BBB,2014B,CMA,1.0,47.0,49,60.0,Withdrawn,0,0,-2.0
2444501,BBB,2014B,CMA,1.0,82.0,84,60.0,Withdrawn,0,0,-2.0
2444501,BBB,2014B,CMA,1.0,152.0,154,80.0,Withdrawn,0,0,-2.0
2445088,BBB,2013B,TMA,5.0,19.0,26,72.0,Withdrawn,0,0,-7.0
2445088,BBB,2013B,TMA,18.0,47.0,60,67.0,Withdrawn,0,0,-13.0
2445088,BBB,2013B,CMA,1.0,54.0,60,100.0,Withdrawn,0,0,-6.0
2445088,BBB,2013B,CMA,1.0,89.0,95,100.0,Withdrawn,0,0,-6.0
2445088,BBB,2013B,CMA,1.0,124.0,126,100.0,Withdrawn,0,0,-2.0
2446778,CCC,2014B,CMA,2.0,18.0,20,0.0,Withdrawn,0,0,-2.0
2449490,FFF,2014J,TMA,12.5,24.0,28,66.0,Withdrawn,0,0,-4.0
2449737,FFF,2013J,TMA,12.5,19.0,24,80.0,Withdrawn,0,0,-5.0
2449737,FFF,2013J,TMA,12.5,47.0,55,58.0,Withdrawn,0,0,-8.0
2451726,CCC,2014B,TMA,9.0,32.0,31,46.0,Withdrawn,0,0,1.0
2451726,CCC,2014B,CMA,2.0,18.0,20,30.0,Withdrawn,0,0,-2.0
2452111,DDD,2014J,TMA,5.0,20.0,20,90.0,Withdrawn,0,0,0.0
2452111,DDD,2014J,TMA,10.0,41.0,41,75.0,Withdrawn,0,0,0.0
2452111,DDD,2014J,TMA,10.0,62.0,83,63.0,Withdrawn,0,0,-21.0
2452902,DDD,2013J,TMA,10.0,25.0,21,71.0,Withdrawn,0,0,4.0
2452902,DDD,2013J,TMA,12.5,53.0,51,76.0,Withdrawn,0,0,2.0
2456387,DDD,2013B,TMA,7.5,25.0,26,74.0,Withdrawn,0,2,-1.0
2456387,DDD,2013B,CMA,2.0,23.0,25,57.0,Withdrawn,0,2,-2.0
2456387,DDD,2013B,CMA,3.0,51.0,54,61.0,Withdrawn,0,2,-3.0
2462628,CCC,2014J,TMA,9.0,32.0,32,14.0,Withdrawn,0,0,0.0
2462628,CCC,2014J,TMA,22.0,109.0,109,33.0,Withdrawn,0,0,0.0
2462628,CCC,2014J,CMA,2.0,18.0,21,56.0,Withdrawn,0,0,-3.0
2462628,CCC,2014J,CMA,7.0,67.0,69,49.0,Withdrawn,0,0,-2.0
2462628,CCC,2014J,CMA,8.0,144.0,147,38.0,Withdrawn,0,0,-3.0
2462862,CCC,2014J,CMA,2.0,18.0,21,56.0,Withdrawn,0,0,-3.0
2463282,FFF,2013J,TMA,12.5,19.0,17,40.0,Withdrawn,0,0,2.0
2463282,FFF,2013J,TMA,12.5,47.0,79,0.0,Withdrawn,0,0,-32.0
2463282,FFF,2014B,TMA,12.5,24.0,-1,40.0,Withdrawn,1,1,25.0
2464683,DDD,2014J,TMA,5.0,20.0,19,55.0,Withdrawn,0,1,1.0
2464683,DDD,2014J,TMA,10.0,41.0,38,55.0,Withdrawn,0,1,3.0
2464683,DDD,2014J,TMA,10.0,62.0,69,58.0,Withdrawn,0,1,-7.0
2464683,DDD,2014J,TMA,25.0,111.0,112,53.0,Withdrawn,0,1,-1.0
2464683,DDD,2014J,TMA,25.0,146.0,153,28.0,Withdrawn,0,1,-7.0
2464901,BBB,2014J,TMA,0.0,19.0,-2,1.0,Withdrawn,0,0,21.0
2465209,BBB,2013J,TMA,5.0,19.0,17,84.0,Withdrawn,0,0,2.0
2466123,BBB,2013B,TMA,5.0,19.0,20,63.0,Withdrawn,0,0,-1.0
2468232,FFF,2013J,TMA,12.5,19.0,19,86.0,Withdrawn,0,1,0.0
2468232,FFF,2013J,TMA,12.5,47.0,47,80.0,Withdrawn,0,1,0.0
2468232,FFF,2013J,TMA,25.0,96.0,96,69.0,Withdrawn,0,1,0.0
2468232,FFF,2013J,TMA,25.0,131.0,134,41.0,Withdrawn,0,1,-3.0
2468232,FFF,2013J,TMA,25.0,173.0,173,60.0,Withdrawn,0,1,0.0
