,index,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,mean_clicks,sum_clicks
22950,22950,5,0,517062,0,8,0,9,0,0,60,0,3,3.942528735632184,1715.0
22951,22951,5,0,517195,1,3,2,2,0,1,120,0,1,4.254065040650406,2093.0
22952,22952,5,0,517269,1,12,2,0,1,1,180,1,2,6.862573099415204,21123.0
22953,22953,5,0,517349,1,12,0,5,0,0,120,0,3,3.8756137479541737,2368.0
22954,22954,5,0,517362,1,9,3,3,0,1,120,0,3,3.16,237.0
22955,22955,5,0,517486,1,12,2,1,0,0,60,0,1,3.0535714285714284,342.0
22956,22956,5,0,517569,1,5,0,1,0,0,60,0,2,4.8617647058823525,1653.0
22957,22957,5,0,517850,0,4,2,0,0,1,210,1,1,6.255238095238095,3284.0
22958,22958,5,0,518288,1,5,0,5,0,0,120,0,1,4.3108108108108105,319.0
22959,22959,5,0,518385,1,3,2,2,0,1,180,1,3,1.0,3.0
22960,22960,5,0,518412,0,5,0,6,0,0,120,0,2,4.516064257028113,2249.0
22961,22961,5,0,518771,1,10,2,2,0,1,120,0,1,2.8217054263565893,364.0
22962,22962,5,0,518831,0,9,2,3,0,0,60,0,2,4.862804878048781,9570.0
22963,22963,5,0,519155,1,0,2,7,0,1,120,1,3,3.6795454545454547,1619.0
22964,22964,5,0,519472,1,11,0,3,0,0,60,0,2,5.874576271186441,1733.0
22966,22966,5,0,519510,1,8,2,3,0,0,120,0,2,3.6191904047976013,2414.0
22967,22967,5,0,519540,1,0,0,9,1,0,60,0,1,4.4411764705882355,302.0
22968,22968,5,0,519600,0,3,0,3,0,0,90,0,3,1.4545454545454546,48.0
22969,22969,5,0,519715,1,6,0,5,0,1,120,0,2,4.659272404614019,5251.0
22970,22970,5,0,519936,1,5,2,9,0,0,150,0,2,5.1600928074245935,2224.0
22971,22971,5,0,519969,0,11,2,0,1,0,60,0,1,5.418823529411765,2303.0
22973,22973,5,0,520073,1,0,2,4,0,1,180,0,1,2.801295896328294,1297.0
22974,22974,5,0,520082,1,10,0,7,0,0,60,0,2,4.03810623556582,3497.0
22975,22975,5,0,520097,1,3,1,1,0,0,120,0,0,4.8246409674981106,6383.0
22976,22976,5,0,520153,0,11,2,4,0,0,400,0,3,2.0,8.0
22977,22977,5,0,520187,1,8,2,1,0,0,60,0,2,4.162162162162162,4620.0
22978,22978,5,0,520307,1,0,0,8,0,1,120,0,3,2.54320987654321,206.0
22979,22979,5,0,520360,0,8,1,5,1,0,120,0,3,3.6635220125786163,1165.0
22981,22981,5,0,520544,1,10,2,5,0,0,120,0,1,5.184818481848184,3142.0
22982,22982,5,0,520711,0,3,2,1,0,0,120,0,1,5.360975609756098,3297.0
22983,22983,5,0,520857,1,7,0,6,0,1,120,0,1,5.871212121212121,1550.0
22984,22984,5,0,520873,1,0,2,9,0,0,120,0,3,3.6615384615384614,476.0
22985,22985,5,0,521109,1,8,2,2,0,1,180,0,3,3.3958333333333335,163.0
22986,22986,5,0,521377,1,2,0,9,0,0,150,0,3,2.923076923076923,228.0
22987,22987,5,0,521526,1,11,0,8,0,0,120,0,2,3.89937106918239,1240.0
22988,22988,5,0,522023,0,6,1,1,0,1,150,0,1,3.2371794871794872,505.0
22989,22989,5,0,522433,0,12,0,0,1,0,60,0,1,4.485372340425532,3373.0
22990,22990,5,0,522479,1,3,2,2,0,1,120,0,1,1.2727272727272727,14.0
22991,22991,5,0,522718,1,12,2,1,0,1,150,0,2,4.492868462757528,2835.0
22992,22992,5,0,522743,1,9,2,5,0,0,60,0,2,3.225571725571726,3103.0
22994,22994,5,0,522859,1,7,0,4,0,0,60,0,2,4.306230200633579,4078.0
22995,22995,5,0,522862,1,10,0,9,0,1,180,0,3,3.0918367346938775,303.0
22996,22996,5,0,522923,1,5,2,0,0,1,120,0,2,3.4316455696202532,2711.0
22997,22997,5,0,523142,1,8,2,3,0,1,120,0,1,5.586206896551724,1620.0
22998,22998,5,0,523335,1,2,1,5,0,0,60,0,1,3.564885496183206,1401.0
22999,22999,5,0,523700,1,6,0,3,0,0,90,0,1,4.134020618556701,3208.0
23000,23000,5,0,523833,1,1,2,8,1,0,120,0,2,3.6551047120418847,5585.0
23001,23001,5,0,523841,1,12,0,8,0,0,120,0,1,3.466453674121406,1085.0
23002,23002,5,0,523940,1,5,0,0,0,0,60,0,0,4.992258972554539,7094.0
23003,23003,5,0,524227,1,0,0,7,0,0,60,0,2,4.611825192802057,1794.0
23004,23004,5,0,524361,1,12,1,1,0,1,180,0,2,3.8945454545454545,2142.0
23005,23005,5,0,524377,0,7,0,4,0,0,60,1,2,4.327433628318584,2934.0
23006,23006,5,0,524431,0,8,0,0,0,0,60,0,3,4.495535714285714,1007.0
23007,23007,5,0,524466,1,8,0,7,0,1,150,0,2,5.881632653061224,2882.0
23009,23009,5,0,524825,1,5,0,1,1,0,60,0,2,4.592105263157895,1745.0
23010,23010,5,0,524984,0,1,2,3,0,0,120,0,3,2.0,16.0
23012,23012,5,0,525412,1,12,2,3,0,0,60,0,2,4.726235741444867,3729.0
23014,23014,5,0,525490,1,1,0,7,0,0,120,0,1,4.172185430463577,2520.0
23015,23015,5,0,525512,1,1,0,2,0,1,120,0,2,5.298924731182796,2464.0
23016,23016,5,0,525557,1,1,2,1,0,1,180,0,1,2.925925925925926,79.0
23017,23017,5,0,525624,1,12,1,5,0,0,120,0,2,4.3684701492537314,4683.0
23019,23019,5,0,525700,0,3,0,1,0,0,120,0,0,4.277128547579299,5124.0
23020,23020,5,0,526060,1,3,2,2,0,0,60,0,3,1.4146341463414633,58.0
23021,23021,5,0,526151,1,2,0,0,0,1,150,0,2,3.6014319809069213,3018.0
23023,23023,5,0,526356,1,12,0,0,0,1,150,0,3,2.2,11.0
23024,23024,5,0,526417,0,3,0,9,0,0,60,0,0,4.441285537700865,7186.0
23026,23026,5,0,526527,1,3,2,2,0,0,60,0,1,2.710059171597633,458.0
23027,23027,5,0,526549,1,8,0,7,0,1,180,0,2,3.6305343511450383,2378.0
23028,23028,5,0,526551,1,0,0,6,0,0,60,0,2,4.742924528301887,4022.0
23029,23029,5,0,526559,0,3,2,1,0,1,180,0,2,5.008849557522124,2830.0
23030,23030,5,0,526589,1,0,2,9,1,1,120,0,1,5.117957746478873,2907.0
23031,23031,5,0,526761,0,7,0,6,0,0,60,0,1,2.653361344537815,1263.0
23032,23032,5,0,526818,1,5,2,1,0,0,60,0,2,4.627530364372469,3429.0
23033,23033,5,0,526819,1,3,0,1,0,1,150,0,1,4.9156626506024095,2040.0
23034,23034,5,0,526896,1,10,2,5,0,0,60,1,2,3.2660731948565775,3302.0
23035,23035,5,0,526927,1,6,0,1,0,0,120,0,2,3.92776886035313,2447.0
23036,23036,5,0,526980,1,0,2,5,0,0,60,0,1,4.784386617100372,1287.0
23038,23038,5,0,527505,1,9,2,5,0,0,90,0,3,2.8421052631578947,54.0
23039,23039,5,0,527601,0,11,2,5,0,0,60,0,3,6.008928571428571,673.0
23040,23040,5,0,527622,1,5,2,0,0,0,60,0,2,2.6773234200743494,3601.0
23041,23041,5,0,527685,1,8,2,5,0,1,120,1,1,6.193627450980392,2527.0
23042,23042,5,0,527744,0,10,0,1,0,0,60,0,3,5.430678466076696,1841.0
23044,23044,5,0,527991,1,7,0,8,0,1,120,0,1,3.477551020408163,852.0
23045,23045,5,0,528071,1,12,2,0,1,0,60,1,3,2.9130434782608696,67.0
23046,23046,5,0,528075,1,3,0,7,0,0,60,0,0,4.297066014669927,3515.0
23047,23047,5,0,528264,1,12,0,3,0,1,120,0,3,3.5,91.0
23048,23048,5,0,528270,0,9,2,7,0,0,180,0,3,3.8324022346368714,2058.0
23049,23049,5,0,528302,1,4,2,0,0,0,90,0,1,2.4375,39.0
23050,23050,5,0,528351,1,5,0,4,0,1,120,0,0,4.891812865497076,5019.0
23051,23051,5,0,528424,1,12,0,0,1,0,60,0,1,2.8388059701492536,951.0
23052,23052,5,0,528509,1,11,1,6,1,0,60,0,1,5.133658536585366,5262.0
23053,23053,5,0,528517,1,8,0,8,0,0,60,0,2,4.168164313222079,3247.0
23054,23054,5,0,528662,1,1,2,2,0,0,60,0,1,4.668115942028986,3221.0
23055,23055,5,0,528713,1,3,2,0,0,0,60,0,3,2.559322033898305,1057.0
23056,23056,5,0,528734,1,7,2,6,0,1,120,0,2,5.839563862928349,7498.0
23057,23057,5,0,528782,1,12,0,2,0,0,60,0,3,4.871428571428571,1023.0
23059,23059,5,0,528992,1,8,0,9,0,0,90,0,2,4.508595988538682,3147.0
23060,23060,5,0,528996,0,5,3,0,0,0,120,0,3,1.5925925925925926,43.0
23061,23061,5,0,529030,1,3,0,3,0,1,120,0,2,3.626334519572954,2038.0
23062,23062,5,0,529097,1,9,0,9,0,0,60,0,2,3.416988416988417,3540.0
23063,23063,5,0,529175,1,5,2,6,1,0,60,0,1,4.358044164037855,2763.0
23064,23064,5,0,529240,1,6,0,0,0,1,120,0,2,3.4442190669371198,5094.0
23066,23066,5,0,529297,1,11,1,3,0,0,60,0,2,4.463235294117647,1821.0
23067,23067,5,0,529349,0,0,0,8,0,1,150,0,0,5.934799685781618,7555.0
23068,23068,5,0,529366,1,11,2,2,0,0,150,0,2,3.793191489361702,4457.0
23069,23069,5,0,529381,1,3,2,3,1,0,60,0,3,4.753968253968254,1797.0
23070,23070,5,0,529412,1,1,2,8,0,1,180,0,1,4.395348837209302,756.0
23071,23071,5,0,529486,1,1,2,6,1,0,90,0,2,4.497303128371089,4169.0
23072,23072,5,0,529493,1,0,0,4,1,0,60,1,2,5.013490725126475,5946.0
23073,23073,5,0,529561,1,8,0,9,0,0,120,0,0,4.10720887245841,2222.0
23074,23074,5,0,529563,1,8,0,9,0,0,120,0,2,4.154727793696275,1450.0
23075,23075,5,0,529565,1,9,0,8,0,0,120,0,2,4.301848049281314,2095.0
23076,23076,5,0,529566,1,8,0,9,0,0,120,0,2,3.693308550185874,1987.0
23077,23077,5,0,529567,1,8,0,9,0,0,120,0,0,4.953964194373402,1937.0
23078,23078,5,0,529569,0,3,3,6,0,0,120,0,2,5.121794871794871,3196.0
23079,23079,5,0,529572,1,0,0,9,0,0,120,0,1,2.1142857142857143,74.0
23080,23080,5,0,529644,1,8,0,5,0,1,120,0,2,4.245,2547.0
23081,23081,5,0,529689,1,6,2,8,0,0,60,0,2,4.124121779859485,5283.0
23082,23082,5,0,529762,0,9,2,2,0,0,60,0,2,5.236082474226804,5079.0
23083,23083,5,0,529834,1,8,2,2,0,0,60,0,1,5.502304147465438,4776.0
23084,23084,5,0,529864,1,12,2,6,0,0,120,0,1,5.861940298507463,3142.0
23085,23085,5,0,529870,1,4,0,6,1,1,120,0,0,3.864813039309684,4031.0
23086,23086,5,0,529871,1,0,0,4,0,1,150,0,2,4.740421455938697,4949.0
23087,23087,5,0,529991,1,8,2,8,1,1,120,0,1,4.686030428769018,3388.0
23088,23088,5,0,530057,1,8,2,3,0,0,90,0,2,4.709595959595959,3730.0
23089,23089,5,0,530296,1,8,0,4,0,1,120,0,2,4.196675900277008,4545.0
23090,23090,5,0,530344,0,6,0,1,1,0,75,0,2,4.443867618429591,6848.0
23091,23091,5,0,530445,0,3,4,2,1,0,60,0,0,3.4420289855072466,3325.0
23092,23092,5,0,530558,1,2,2,8,0,0,60,0,2,4.491495076096688,5017.0
23093,23093,5,0,530567,1,10,1,2,0,1,120,0,0,4.455160744500846,5266.0
23094,23094,5,0,530676,1,1,2,6,0,0,120,0,3,2.64021164021164,499.0
23095,23095,5,0,530736,1,8,1,9,0,1,180,0,2,4.028645833333333,1547.0
23096,23096,5,0,530802,1,8,2,4,1,0,60,0,0,4.591085271317829,7107.0
23097,23097,5,0,530852,1,10,2,1,0,0,120,0,3,3.6051401869158877,1543.0
23098,23098,5,0,530853,1,1,2,0,1,0,120,0,1,3.236514522821577,780.0
23099,23099,5,0,530862,1,8,0,9,1,0,120,0,2,4.2,4536.0
23100,23100,5,0,530944,1,7,0,6,0,0,90,0,0,5.076326002587322,3924.0
23101,23101,5,0,531077,1,1,0,1,0,0,60,0,0,4.258414766558089,3922.0
23102,23102,5,0,531124,1,11,0,6,0,0,60,0,2,4.882926829268293,1001.0
23103,23103,5,0,531182,1,3,2,8,0,1,120,0,2,3.785502958579882,2559.0
23104,23104,5,0,531190,1,1,0,3,0,0,180,0,2,4.543706293706293,2599.0
23108,23108,5,0,531397,0,7,2,0,0,0,60,0,1,3.652173913043478,252.0
23109,23109,5,0,531448,1,8,0,2,0,0,60,0,1,3.8260869565217392,1144.0
23110,23110,5,0,531629,1,3,1,6,1,0,60,0,2,4.051310043668122,3711.0
23112,23112,5,0,531709,1,2,2,9,0,0,90,0,0,3.8230769230769233,3976.0
23113,23113,5,0,531791,0,6,0,1,0,0,120,0,1,4.643459915611814,2201.0
23115,23115,5,0,531894,1,1,0,9,0,1,180,0,3,3.9271402550091077,2156.0
23116,23116,5,0,531905,0,7,3,6,0,0,180,0,2,5.088357588357589,4895.0
23117,23117,5,0,532049,1,5,2,1,0,0,60,0,1,5.31437125748503,1775.0
23118,23118,5,0,532050,1,6,1,4,0,0,60,0,1,5.7293233082706765,1524.0
23119,23119,5,0,532062,1,0,2,4,0,1,120,0,3,3.801556420233463,977.0
23121,23121,5,0,532436,0,12,1,2,0,0,120,0,2,4.152619589977221,3646.0
23122,23122,5,0,532464,1,12,0,7,0,0,120,0,1,3.5,399.0
23124,23124,5,0,532575,1,11,2,4,0,0,120,0,3,2.9238095238095236,307.0
23125,23125,5,0,532578,1,5,0,5,0,0,60,0,2,4.084598698481562,1883.0
23126,23126,5,0,532579,1,5,0,2,0,0,60,0,2,4.5736151603498545,6275.0
23127,23127,5,0,532589,1,0,0,1,0,0,120,0,1,4.730401529636711,2474.0
23128,23128,5,0,532608,1,12,2,2,1,0,60,0,2,5.467771639042358,8907.0
23129,23129,5,0,532627,1,8,2,6,0,0,60,0,2,3.7038581856100103,3552.0
23130,23130,5,0,532703,1,3,2,2,0,0,60,0,3,3.3137254901960786,169.0
23131,23131,5,0,532715,0,6,2,9,0,0,120,0,2,4.386029411764706,3579.0
23132,23132,5,0,532968,1,10,1,2,1,1,120,0,2,4.101085481682497,6045.0
23133,23133,5,0,533016,1,8,0,7,0,0,60,0,3,3.8923076923076922,1518.0
23135,23135,5,0,533134,1,5,0,5,0,0,90,0,2,3.472247497725205,3816.0
23136,23136,5,0,533172,1,9,0,1,0,0,60,0,2,3.893979057591623,2975.0
23137,23137,5,0,533198,0,0,2,6,1,0,120,1,3,3.681614349775785,1642.0
23138,23138,5,0,533201,1,0,2,3,0,0,120,0,2,3.832020997375328,2920.0
23139,23139,5,0,533321,1,1,2,3,0,0,60,0,0,3.892136025504782,7325.0
23140,23140,5,0,533348,1,4,2,3,0,0,90,0,3,3.2540415704387993,1409.0
23141,23141,5,0,533458,1,5,0,0,0,0,120,0,3,1.0,2.0
23142,23142,5,0,533485,1,1,2,1,0,0,60,0,2,5.289002557544757,2068.0
23144,23144,5,0,533614,1,2,0,5,0,0,60,0,0,5.295874822190612,3723.0
23145,23145,5,0,533709,1,1,0,8,0,0,120,1,1,3.547169811320755,188.0
23146,23146,5,0,533874,1,3,0,0,0,0,90,0,3,3.0673575129533677,592.0
23147,23147,5,0,533929,1,1,0,1,0,0,90,0,0,4.054512957998213,4537.0
23148,23148,5,0,533944,1,5,2,0,0,0,60,0,3,2.79874213836478,445.0
23149,23149,5,0,533997,1,2,2,3,1,0,60,0,3,3.824519230769231,1591.0
23150,23150,5,0,534014,1,12,2,5,0,0,180,0,1,3.6363636363636362,1400.0
23151,23151,5,0,534037,1,0,2,9,1,0,60,0,2,4.628877005347594,4328.0
23152,23152,5,0,534064,1,6,2,4,0,0,120,0,2,4.698897370653095,5540.0
23153,23153,5,0,534234,1,12,2,2,1,0,60,0,1,4.2326530612244895,2074.0
23154,23154,5,0,534346,1,11,0,5,0,0,60,0,1,2.7911111111111113,628.0
23155,23155,5,0,534431,0,8,1,7,0,0,60,0,2,4.171206225680934,5360.0
23156,23156,5,0,534602,1,9,0,7,0,0,60,0,0,5.28989898989899,5237.0
23157,23157,5,0,534609,1,6,2,3,0,0,60,0,1,2.541871921182266,516.0
23158,23158,5,0,534750,1,1,0,8,0,0,120,0,1,4.4031791907514455,3047.0
23159,23159,5,0,534784,1,5,2,3,0,0,60,0,2,5.570631970260223,2997.0
23160,23160,5,0,534792,0,9,2,9,1,0,120,0,2,4.0223097112860895,6130.0
23161,23161,5,0,534854,1,3,0,6,0,0,120,1,1,4.622844827586207,2145.0
23162,23162,5,0,534856,1,2,0,5,0,0,60,0,2,4.2298850574712645,2576.0
23163,23163,5,0,534892,1,2,0,4,0,0,90,0,1,4.310869565217391,3966.0
23164,23164,5,0,534913,1,2,0,9,0,0,120,0,2,5.119230769230769,1331.0
23165,23165,5,0,534944,0,1,2,7,0,0,90,0,3,2.5166666666666666,151.0
23166,23166,5,0,534952,1,9,0,6,0,0,60,0,2,4.315602836879433,4868.0
23167,23167,5,0,534958,1,11,0,8,0,0,60,0,2,4.942336874051593,3257.0
23168,23168,5,0,534962,0,11,2,4,1,0,60,1,3,3.5164835164835164,960.0
23169,23169,5,0,534989,1,1,2,1,0,0,60,0,2,3.794372294372294,1753.0
23170,23170,5,0,535037,1,6,4,6,1,0,60,0,2,4.026392961876833,5492.0
23171,23171,5,0,535052,1,2,2,5,0,0,60,0,3,3.7850467289719627,2025.0
23172,23172,5,0,535228,1,8,0,1,0,0,60,0,3,1.7037037037037037,46.0
23174,23174,5,0,535324,1,8,2,6,0,0,60,1,1,2.5954545454545452,571.0
23175,23175,5,0,535390,1,10,2,3,0,0,60,0,3,4.251121076233184,948.0
23176,23176,5,0,535460,1,3,0,6,0,0,90,0,1,2.7071290944123314,1405.0
23177,23177,5,0,535628,1,2,0,8,0,0,60,0,2,3.764951321279555,2707.0
23178,23178,5,0,535662,1,0,1,4,0,0,60,0,2,3.563008130081301,3506.0
23180,23180,5,0,535804,1,0,0,8,0,0,60,0,2,3.8145299145299147,4463.0
23182,23182,5,0,536038,1,11,0,0,0,0,120,0,3,4.049900199600798,2029.0
23183,23183,5,0,536046,1,7,2,3,0,0,120,0,1,3.056603773584906,648.0
23184,23184,5,0,536103,1,6,1,6,0,0,150,0,3,2.5467625899280577,354.0
23185,23185,5,0,536125,1,2,0,6,0,0,90,0,2,3.8388969521044993,2645.0
23186,23186,5,0,536147,1,12,2,7,0,0,60,0,1,3.523510971786834,1124.0
23187,23187,5,0,536178,1,9,0,3,0,0,60,0,0,4.590689238210399,7593.0
23188,23188,5,0,536214,1,1,0,5,0,0,60,0,2,4.329885057471264,3767.0
23190,23190,5,0,536455,1,0,0,5,0,0,120,0,2,6.067622950819672,2961.0
23191,23191,5,0,536503,1,0,2,8,0,0,60,0,3,2.8275862068965516,82.0
23192,23192,5,0,536556,1,8,2,6,0,0,60,1,2,5.064755838641189,4771.0
23193,23193,5,0,536591,1,0,0,3,0,0,60,0,1,4.506646971935007,3051.0
23194,23194,5,0,536593,1,2,1,7,1,0,70,0,2,3.722273998136067,3994.0
23195,23195,5,0,536681,1,5,3,1,0,0,60,0,3,3.877906976744186,2001.0
23196,23196,5,0,536698,1,4,0,2,0,0,60,0,2,2.9156626506024095,1210.0
23197,23197,5,0,536843,1,5,1,0,0,0,60,0,1,2.77720207253886,536.0
23198,23198,5,0,536906,0,8,0,6,0,0,120,0,2,4.395397489539749,2101.0
23199,23199,5,0,536930,1,3,0,1,0,0,60,0,2,3.679886685552408,2598.0
23200,23200,5,0,536950,0,3,1,0,0,0,60,0,2,6.879611650485437,3543.0
23202,23202,5,0,537028,1,6,2,1,0,0,75,0,3,1.7857142857142858,50.0
23203,23203,5,0,537133,0,7,2,2,0,0,60,1,3,3.0860420650095604,1614.0
23204,23204,5,0,537151,1,3,2,9,1,0,120,0,3,3.1666666666666665,95.0
23205,23205,5,0,537335,0,3,3,2,1,0,60,0,3,3.623003194888179,1134.0
23206,23206,5,0,537394,1,12,0,7,0,0,60,0,3,3.638888888888889,655.0
23207,23207,5,0,537515,1,0,2,4,0,0,60,0,2,4.489698890649763,2833.0
23210,23210,5,0,537672,1,3,2,0,0,0,120,0,1,9.05944055944056,10364.0
23211,23211,5,0,537674,1,3,2,1,1,0,120,1,1,2.6140350877192984,298.0
23212,23212,5,0,537683,1,8,0,7,0,0,120,0,1,2.970149253731343,995.0
23214,23214,5,0,537700,1,6,4,9,1,0,60,0,1,4.436432637571158,2338.0
23217,23217,5,0,537980,1,6,1,1,0,0,60,0,2,5.236463331048664,7640.0
23218,23218,5,0,537995,1,7,2,9,0,0,60,0,1,4.990791896869245,2710.0
23219,23219,5,0,538045,1,0,0,7,0,0,60,0,2,4.723809523809524,2480.0
23220,23220,5,0,538051,1,8,0,9,0,0,90,0,1,3.0338983050847457,179.0
23221,23221,5,0,538202,1,1,2,6,0,0,60,1,2,5.593688362919132,2836.0
23222,23222,5,0,538916,1,1,0,4,0,0,150,0,2,4.541129831516352,4582.0
23223,23223,5,0,538941,1,8,0,7,0,0,60,0,2,3.0773263433813893,2348.0
23224,23224,5,0,538949,0,7,2,7,0,0,60,0,2,3.9818631492168177,4830.0
23225,23225,5,0,539117,1,4,0,2,0,0,60,0,1,4.339130434782609,1996.0
23227,23227,5,0,539219,1,3,0,3,0,0,120,0,1,2.8118811881188117,284.0
23228,23228,5,0,539241,1,6,0,9,0,0,120,0,2,5.033264033264033,2421.0
23229,23229,5,0,539308,1,8,0,2,0,0,90,0,1,4.6431095406360425,2628.0
23230,23230,5,0,539332,1,6,1,4,1,0,60,0,2,3.8954501452081316,4024.0
23231,23231,5,0,539359,1,6,1,8,1,0,90,0,0,3.8887959866220734,4651.0
23232,23232,5,0,539364,1,5,0,0,0,0,90,0,1,5.969512195121951,1958.0
23233,23233,5,0,539401,1,3,0,2,1,0,60,0,3,4.351493848857645,2476.0
23234,23234,5,0,539440,1,11,2,4,0,0,60,0,0,6.186327636515215,14841.0
23235,23235,5,0,539468,0,10,2,7,1,0,60,0,1,2.88,72.0
23236,23236,5,0,539497,1,9,0,6,0,0,60,0,2,5.378640776699029,2216.0
23239,23239,5,0,539759,1,8,2,3,1,0,60,0,2,3.7160493827160495,4214.0
23240,23240,5,0,539774,1,12,0,2,0,0,60,0,3,3.7752808988764044,336.0
23241,23241,5,0,539886,1,5,2,2,0,0,120,1,1,3.526829268292683,723.0
23242,23242,5,0,539896,1,0,2,2,0,0,60,0,2,4.2924528301886795,3185.0
23243,23243,5,0,539922,0,6,1,7,1,0,60,0,3,3.0336206896551725,3519.0
23244,23244,5,0,539953,1,3,0,7,0,0,60,0,1,2.422222222222222,436.0
23245,23245,5,0,539963,1,0,0,7,1,0,120,0,2,4.673267326732673,4720.0
23246,23246,5,0,539994,1,3,0,1,0,0,120,0,1,3.685823754789272,1924.0
23247,23247,5,0,540054,1,7,0,3,0,0,60,0,2,5.1210407239819,4527.0
23248,23248,5,0,540147,1,7,0,9,0,0,60,0,1,3.7732463295269167,2313.0
23249,23249,5,0,540155,1,3,2,5,1,0,90,0,3,3.5435356200527703,1343.0
23250,23250,5,0,540160,1,5,0,8,0,0,60,0,2,5.230442176870748,6151.0
23251,23251,5,0,540209,1,6,2,6,0,0,60,1,2,4.5041816009557945,3770.0
23253,23253,5,0,540549,1,5,2,3,0,0,120,0,2,4.535714285714286,1778.0
23254,23254,5,0,540577,1,9,0,8,0,0,120,0,2,4.112828438948996,2661.0
23255,23255,5,0,540581,1,11,1,8,0,0,120,0,1,3.423658872077029,2489.0
23257,23257,5,0,540713,1,3,0,3,0,0,120,0,2,4.364963503649635,1196.0
23258,23258,5,0,540727,1,3,1,2,0,0,60,0,2,4.33033303330333,4811.0
23259,23259,5,0,540800,1,12,0,0,0,0,90,1,2,4.350949628406275,5269.0
23260,23260,5,0,540801,1,6,1,7,0,0,90,0,3,3.368888888888889,758.0
23261,23261,5,0,540997,1,10,0,7,0,0,60,0,3,4.172,1043.0
23262,23262,5,0,541101,1,4,0,2,0,0,60,0,1,5.268595041322314,1275.0
23263,23263,5,0,541327,0,6,2,3,0,0,120,0,3,2.4057971014492754,332.0
23265,23265,5,0,541369,1,9,2,9,1,0,60,0,3,2.814814814814815,76.0
23267,23267,5,0,541521,1,2,1,0,1,0,60,0,2,4.6619099890230515,4247.0
23268,23268,5,0,541579,1,12,0,0,0,0,90,0,0,3.6507936507936507,3220.0
23269,23269,5,0,541753,1,0,0,9,0,0,60,0,2,4.296411856474259,2754.0
23270,23270,5,0,541781,1,11,0,3,0,0,150,0,2,4.293628808864266,1550.0
23271,23271,5,0,541923,1,6,2,1,1,0,60,0,1,4.253521126760563,302.0
23272,23272,5,0,541999,1,5,0,3,0,0,120,0,1,1.3076923076923077,51.0
23273,23273,5,0,542003,1,2,2,3,0,0,60,0,2,4.475524475524476,2560.0
23274,23274,5,0,542020,1,11,0,0,0,0,90,0,2,5.179431072210066,2367.0
23275,23275,5,0,542026,1,12,0,6,0,0,60,0,1,5.2373371924746746,3619.0
23277,23277,5,0,542100,1,5,2,2,0,0,60,0,2,5.5756578947368425,3390.0
23278,23278,5,0,542356,1,6,1,3,0,0,60,0,1,4.238578680203045,1670.0
23279,23279,5,0,542386,1,2,0,9,0,0,120,0,0,5.313645621181263,2609.0
23280,23280,5,0,542506,1,9,2,4,0,0,60,0,0,4.703994760969221,7183.0
23281,23281,5,0,542536,1,12,2,3,0,0,90,0,2,4.552922590837283,2882.0
23282,23282,5,0,542550,1,4,0,0,1,0,60,0,3,3.358070500927644,1810.0
23283,23283,5,0,542635,1,8,0,8,0,0,60,0,2,4.256170212765958,5001.0
23284,23284,5,0,542646,0,9,0,7,0,0,60,0,2,4.331550802139038,4050.0
23285,23285,5,0,542653,1,7,0,7,1,0,60,0,2,4.152374670184696,6295.0
23286,23286,5,0,542657,0,7,2,2,1,0,120,0,3,3.9651416122004357,1820.0
23287,23287,5,0,542987,1,8,2,8,0,0,120,0,1,3.866822429906542,3310.0
23288,23288,5,0,543010,1,0,1,3,1,0,60,0,1,6.492468893254748,9914.0
23290,23290,5,0,543054,1,10,2,8,1,0,60,0,1,3.1274900398406373,785.0
23291,23291,5,0,543095,1,8,2,2,0,0,60,0,3,1.8571428571428572,26.0
23292,23292,5,0,543113,1,11,0,5,1,0,120,0,1,5.374301675977653,4810.0
23293,23293,5,0,543155,1,3,2,1,1,0,90,0,3,3.716666666666667,1115.0
23294,23294,5,0,543295,1,10,1,3,0,0,60,0,1,4.568965517241379,265.0
23295,23295,5,0,543384,1,5,2,2,0,0,60,0,0,4.30327868852459,3150.0
23296,23296,5,0,543415,1,8,2,8,0,0,90,1,2,3.2607329842931936,3114.0
23297,23297,5,0,543436,1,5,0,3,0,0,120,0,1,5.080882352941177,1382.0
23298,23298,5,0,543447,1,1,2,1,0,0,60,0,2,3.8946135831381734,3326.0
23299,23299,5,0,543536,1,2,2,5,0,0,150,0,1,3.758364312267658,1011.0
23300,23300,5,0,543599,1,1,0,8,0,0,60,0,2,4.716098334655036,5947.0
23302,23302,5,0,543643,0,8,0,2,0,0,60,1,2,11.943632567849686,5721.0
23304,23304,5,0,543798,1,1,2,9,0,0,60,0,2,3.7364568081991214,2552.0
23305,23305,5,0,543818,1,12,2,6,0,0,90,0,1,2.5738396624472575,610.0
23306,23306,5,0,544021,1,8,2,4,0,0,120,0,3,4.272401433691757,2384.0
23307,23307,5,0,544055,1,7,1,2,0,0,210,0,2,4.642160540135034,6188.0
23308,23308,5,0,544098,1,6,2,5,0,0,60,0,2,3.572649572649573,1254.0
23309,23309,5,0,544173,0,0,2,4,0,0,130,1,0,4.058359621451104,7719.0
23310,23310,5,0,544195,1,9,2,7,0,0,60,0,1,2.452991452991453,574.0
